id,basisOfRecord,organismName,organismQuantity,organismQuantityType,occurrenceID,occurrenceStatus,scientificName,scientificNameID,taxonID,kingdom
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2015-09-23T14:06:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2015-09-23T14:06:00UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Alexandrium,30,Cells per L,2016-06-03T14:30:00UTC_Alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-06-03T14:30:00UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Dinophysis_spp,1905,Cells per L,2016-06-03T14:30:00UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-06-03T14:30:00UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Karenia,0,Cells per L,2016-06-03T14:30:00UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2016-06-03T14:30:00UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2016-06-03T14:30:00UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2016-06-03T14:30:00UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2016-06-03T14:30:00UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2016-06-03T14:30:00UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-03T14:30:00UTC,HumanObservation,Pseudo_nitzschia_spp,25862.0689655172,Cells per L,2016-06-03T14:30:00UTC_Pseudo_nitzschia_spp,present,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Alexandrium,45,Cells per L,2016-06-09T16:39:00UTC_Alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-06-09T16:39:00UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Dinophysis_spp,2362.5,Cells per L,2016-06-09T16:39:00UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-06-09T16:39:00UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Karenia,0,Cells per L,2016-06-09T16:39:00UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2016-06-09T16:39:00UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2016-06-09T16:39:00UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2016-06-09T16:39:00UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2016-06-09T16:39:00UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2016-06-09T16:39:00UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-09T16:39:00UTC,HumanObservation,Pseudo_nitzschia_spp,11029.4117647059,Cells per L,2016-06-09T16:39:00UTC_Pseudo_nitzschia_spp,present,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Alexandrium,22.5,Cells per L,2016-06-10T17:10:00UTC_Alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-06-10T17:10:00UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Dinophysis_spp,2985,Cells per L,2016-06-10T17:10:00UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-06-10T17:10:00UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Karenia,0,Cells per L,2016-06-10T17:10:00UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2016-06-10T17:10:00UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2016-06-10T17:10:00UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2016-06-10T17:10:00UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2016-06-10T17:10:00UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2016-06-10T17:10:00UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-10T17:10:00UTC,HumanObservation,Pseudo_nitzschia_spp,75000,Cells per L,2016-06-10T17:10:00UTC_Pseudo_nitzschia_spp,present,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Alexandrium,0,Cells per L,2016-06-13T13:34:59UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-06-13T13:34:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Dinophysis_spp,795,Cells per L,2016-06-13T13:34:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-06-13T13:34:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Karenia,0,Cells per L,2016-06-13T13:34:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2016-06-13T13:34:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2016-06-13T13:34:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2016-06-13T13:34:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2016-06-13T13:34:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2016-06-13T13:34:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-13T13:35:00UTC,HumanObservation,Pseudo_nitzschia_spp,6818.18181818182,Cells per L,2016-06-13T13:34:59UTC_Pseudo_nitzschia_spp,present,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Alexandrium,7.5,Cells per L,2016-06-17T13:45:00UTC_Alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-06-17T13:45:00UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Dinophysis_spp,390,Cells per L,2016-06-17T13:45:00UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-06-17T13:45:00UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Karenia,0,Cells per L,2016-06-17T13:45:00UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2016-06-17T13:45:00UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2016-06-17T13:45:00UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2016-06-17T13:45:00UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2016-06-17T13:45:00UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2016-06-17T13:45:00UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-17T13:45:00UTC,HumanObservation,Pseudo_nitzschia_spp,19736.8421052632,Cells per L,2016-06-17T13:45:00UTC_Pseudo_nitzschia_spp,present,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Alexandrium,0,Cells per L,2016-06-20T16:54:59UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-06-20T16:54:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Dinophysis_spp,862.5,Cells per L,2016-06-20T16:54:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-06-20T16:54:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Karenia,0,Cells per L,2016-06-20T16:54:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2016-06-20T16:54:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2016-06-20T16:54:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2016-06-20T16:54:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2016-06-20T16:54:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2016-06-20T16:54:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-20T16:55:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2016-06-20T16:54:59UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Alexandrium,0,Cells per L,2016-06-23T15:29:59UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-06-23T15:29:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Dinophysis_spp,1455,Cells per L,2016-06-23T15:29:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-06-23T15:29:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Karenia,0,Cells per L,2016-06-23T15:29:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2016-06-23T15:29:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2016-06-23T15:29:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2016-06-23T15:29:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2016-06-23T15:29:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2016-06-23T15:29:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-06-23T15:30:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2016-06-23T15:29:59UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Alexandrium,0,Cells per L,2016-06-28T15:02:00UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-06-28T15:02:00UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Dinophysis_spp,2212.5,Cells per L,2016-06-28T15:02:00UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-06-28T15:02:00UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Karenia,0,Cells per L,2016-06-28T15:02:00UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2016-06-28T15:02:00UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2016-06-28T15:02:00UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2016-06-28T15:02:00UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2016-06-28T15:02:00UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2016-06-28T15:02:00UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2016-06-28T15:02:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2016-06-28T15:02:00UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-07-01T14:00:00UTC,HumanObservation,Alexandrium,7.5,Cells per L,2016-07-01T13:59:59UTC_Alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-07-01T14:00:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2016-07-01T13:59:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-07-01T14:00:00UTC,HumanObservation,Dinophysis_spp,1380,Cells per L,2016-07-01T13:59:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2016-07-01T14:00:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2016-07-01T13:59:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
